Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
36496096,Koštana ; Nečista krv,Borisav Stanković,"Stanković, Borisav",,"=""""","=""""",0,4.12,Školska knjiga,Paperback,262,2001,,,2017/12/03,to-read,to-read (#471),to-read,,,,0,,,0,,,,,
1679497,The Fortress,Meša Selimović,"Selimović, Meša","Edward Dennis Goy, Jasna Levinger-Goy","=""0810117134""","=""9780810117136""",0,4.69,Northwestern University Press,Paperback,406,,1970,,2017/12/03,to-read,to-read (#470),to-read,,,,0,,,0,,,,,
12143393,Đulići i Đulići uveoci,Jovan Jovanović Zmaj,"Zmaj, Jovan Jovanović",,"=""8637908896""","=""8637908888""",0,4.38,Srpska književna zadruga,Hardcover,174,2005,1899,,2017/12/03,to-read,to-read (#469),to-read,,,,0,,,0,,,,,
21801036,Pesme,Jovan Jovanović Zmaj,"Zmaj, Jovan Jovanović",,"=""8636302439""","=""""",0,4.47,Matica srpska,Hardcover,405,1993,1993,,2017/12/03,to-read,to-read (#468),to-read,,,,0,,,0,,,,,
9224709,Gospođa ministarka,Branislav Nušić,"Nušić, Branislav",,"=""8676093830""","=""9788676093830""",0,4.20,JRJ,Hardcover,143,2005,1929,,2017/12/03,to-read,to-read (#467),to-read,,,,0,,,0,,,,,
9582970,Sumnjivo lice,Branislav Nušić,"Nušić, Branislav",,"=""8637910629""","=""9788637910626""",0,4.08,Srpska književna zadruga,Paperback,104,2009,,,2017/12/03,to-read,to-read (#466),to-read,,,,0,,,0,,,,,
6891878,Izabrane pripovetke,Laza Lazarević,"Lazarević, Laza",,"=""8684941268""","=""9788684941260""",0,3.89,Evro-Giunti,Hardcover,,,1899,,2017/12/03,to-read,to-read (#465),to-read,,,,0,,,0,,,,,
6565834,Sve će to narod pozlatiti,Laza Lazarević,"Lazarević, Laza",,"=""""","=""""",0,3.93,,Paperback,,,1882,,2017/12/03,to-read,to-read (#464),to-read,,,,0,,,0,,,,,
15790054,Embahade I - IV,Miloš Crnjanski,"Crnjanski, Miloš",,"=""""","=""""",0,4.44,,,,,,,2017/12/03,to-read,to-read (#463),to-read,,,,0,,,0,,,,,
6296145,Seobe,Miloš Crnjanski,"Crnjanski, Miloš",,"=""""","=""""",0,3.76,"Novosti, Beograd",Hardcover,250,2004,1929,,2017/12/03,to-read,to-read (#462),to-read,,,,0,,,0,,,,,
